url,Picture URL,Brand,Product Name,Model,Model Name,Price in India,1 Stars,2 Stars,3 Stars,4 Stars,5 Stars,Colour,Bluetooth,Type,Connectivity,Headphone Type,Model Number,Launched,Microphone,Frequency Response Range,Weight (g),Connector Size,Impedance (Ohms),Sensitivity (dB),Cord Length (Metres),Driver Size (mm),Speaker Type,Wired/Wireless,Power Source,Configuration,Features,Memory Card Slot,Impedance,Frequency Response,Height,Width,Depth,Power Output,Driver Type,Bluetooth Version,Compatible Devices,Battery Life (Hrs),Inline Remote,Foldable,Battery,Water Resistant,Built-in Fm Radio,Charging Time (Hrs),Bluetooth Range,other_info
https://gadgets.ndtv.com/sennheiser-pc21-wired-headset-price-in-india-85277,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/sennheiser-pc21-wired-headset-832X558-1598515946.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Sennheiser,Sennheiser PC21 Wired Headset (Black),PC21 Wired Headset,,"5,110",0,0,0,0,0,Black,No,Headset,Wired,On-Ear,PC21,17th November 2012,Yes,"40Hz-18,000Hz",,3.5mm,32,109,3,,,,,,,,,,,,,,,,,,,,,,,,,{'Microphone Impedance (Ohms)': -38.0}
https://gadgets.ndtv.com/panasonic-rp-hjx5-wired-earphones-price-in-india-86469,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/panasonic-rp-hjx5-wired-earphones-832X558-1598516948.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Panasonic,Panasonic RP-HJX5 Wired Earphones (Metallic Blue),RP-HJX5 Wired Earphones,,"4,799",0,0,0,0,0,Metallic Red,No,Earphones,Wired,In-Ear,RP-HJX5,29th October 2016,Yes,"5Hz-25,000Hz",6,,16,103,1.2,,,,,,,,,,,,,,,,,,,,,,,,,{'Gold Connector Plating': 'Yes'}
https://gadgets.ndtv.com/philips-shl3050wt-wired-headphones-price-in-india-65177,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/philips-shl3050wt-headphone-832X558-1598364439.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Philips,Philips SHL3050WT Headphone,SHL3050WT Wired Headphones,,"1,142",0,0,0,0,0,White,No,Headphones,Wired,Over-Ear,SHL3050WT,7th October 2014,,"20Hz-20,000Hz",140,3.5mm,24,106,1.2,32,,,,,,,,,,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/jbl-live-100-wired-earphones-price-in-india-84705,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/jbl-live-100-wired-earphones-832X558-1598367664.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,JBL,JBL Live 100 Wired Earphones (Red),Live 100 Wired Earphones,,999,0,0,0,0,0,Blue,,Earphones,Wired,In-Ear,Live 100,6th September 2018,Yes,"20Hz-20,000Hz",90,3.5mm,31,104,1.2,8,,,,,,,,,,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/audio-technica-ath-ckn70-wired-earphones-price-in-india-86536,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/audio-technica-ath-ckn70-wired-earphones-832X558-1598517018.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Audio-Technica,Audio Technica ATH-CKN70 Wired Earphones (Silver),ATH-CKN70 Wired Earphones,,"32,344",0,0,0,0,0,Silver,No,Earphones,Wired,In-Ear,ATH-CKN70,1st April 2013,No,"20Hz-25,000Hz",4,3.5mm,16,104,1.2,,,,,,,,,,,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/sennheiser-gsp-350-wireless-headphones-price-in-india-85141,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/sennheiser-gsp-350-wireless-headphone-832X558-1598515577.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Sennheiser,Sennheiser GSP 350 Wireless Bluetooth Headphone (Red & Black),GSP 350 Wireless Headphones,,"9,989",0,0,0,0,0,Black,Yes,Headphones,Wireless,Over-Ear,GSP 350,24th October 2016,Yes,"15Hz-26,000Hz",262,3.5mm,19,113,,,,,,,,,,,,,,,Dynamic,,,,,,,,,,,
https://gadgets.ndtv.com/sony-mhc-v41d-wireless-bluetooth-speaker-12707,https://i.gadgets360cdn.com/products/audio/large/1552567134_832_sony_mhc-v41d-wireless-bluetooth-speaker.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Sony,"Sony MHC-V41D Wireless Bluetooth Speaker (Black, 3.1 Channel)",MHC-V41D Wireless Bluetooth Speaker,MHC-V41D,"29,990",0,0,0,0,0,Black,Yes,,,,,,,,,,,,,,Home Audio,Wireless,Battery,3.1 (4 Channel),Bluetooth,No,4 Ohms,,796,308,328,,,,"TV, Mobile, Computer, Laptop",,,,,,,,,
https://gadgets.ndtv.com/audio-technica-ath-ck323m-wired-earphones-price-in-india-85434,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/audio-technica-ath-ck323m-wired-earphones-832X558-1598516130.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Audio-Technica,Audio Technica ATH-CK323M Wired Earphones (Purple),ATH-CK323M Wired Earphones,,"10,559",0,0,0,0,0,Black,No,Earphones,Wired,In-Ear,ATH-CK323M,27th September 2013,No,"20Hz-23,000Hz",5,3.5mm,,100,1.2,,,,,,,,,,,,,,,,,,,,,,,,,{'Gold Connector Plating': 'Yes'}
https://gadgets.ndtv.com/sennheiser-cxc-700-wired-earphones-price-in-india-85172,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/sennheiser-cxc-700-wired-headphone-832X558-1598515664.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Sennheiser,Sennheiser CXC 700 Wired Headphone (Black),CXC 700 Wired Earphones,,"19,990",0,0,0,0,0,Black,No,Earphones,Wired,In-Ear,CXC 700,2nd April 2012,Yes,"20Hz-21,000Hz",44,3.5mm,42,111,,,,,,,,,,,,,,,Dynamic,,,,,,,,,,,
https://gadgets.ndtv.com/philips-shl3095-wired-headphones-price-in-india-77343,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/philips-shl3095-wired-headphone-832X558-1598367512.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Philips,Philips SHL3095 Wired Headphone,SHL3095 Wired Headphones,,"1,400",0,0,0,0,0,Black,No,Headphones,Wired,Over-Ear,SHL3095,1st January 2017,No,"10Hz-22,000Hz",,3.5mm,24,106,,,,,,,,,,,,,,,,,,,,No,,No,,,,
https://gadgets.ndtv.com/audio-technica-ath-ck323m-wired-earphones-price-in-india-85434,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/audio-technica-ath-ck323m-wired-earphones-832X558-1598516130.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Audio-Technica,Audio Technica ATH-CK323M Wired Earphones (White),ATH-CK323M Wired Earphones,,"8,243",0,0,0,0,0,Black,No,Earphones,Wired,In-Ear,ATH-CK323M,27th September 2013,No,"20Hz-23,000Hz",5,3.5mm,,100,1.2,,,,,,,,,,,,,,,,,,,,,,,,,{'Gold Connector Plating': 'Yes'}
https://gadgets.ndtv.com/audio-technica-ath-ck323m-wired-earphones-price-in-india-85434,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/audio-technica-ath-ck323m-wired-earphones-832X558-1598516130.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Audio-Technica,Audio Technica ATH-CK323M Wired Earphones (Yellow),ATH-CK323M Wired Earphones,,"12,555",0,0,0,0,0,Black,No,Earphones,Wired,In-Ear,ATH-CK323M,27th September 2013,No,"20Hz-23,000Hz",5,3.5mm,,100,1.2,,,,,,,,,,,,,,,,,,,,,,,,,{'Gold Connector Plating': 'Yes'}
https://gadgets.ndtv.com/audio-technica-ath-sport1-wired-earphones-price-in-india-85368,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/audio-technica-ath-sport1-wired-earphones-832X558-1598516045.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Audio-Technica,Audio Technica ATH-SPORT1 Wired Earphones (Black),ATH-SPORT1 Wired Earphones,,"12,538",25,50,0,0,25,Black,No,Earphones,Wired,In-Ear,ATH-SPORT1,3rd October 2014,No,"20Hz-23,000Hz",,3.5mm,,100,1.2,,,,,,,,,,,,,,,,,,,,,,,,,"{'Total Ratings': '4', 'Gold Connector Plating': 'Yes'}"
https://gadgets.ndtv.com/sony-mdr-1000x-wireless-headphones-price-in-india-85019,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/sony-mdr-1000x-wireless-headphone-832X558-1598515337.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Sony,,MDR-1000X Wireless Headphones,,,0,0,0,0,0,Black,Yes,Headphones,Wireless,Over-Ear,MDR-1000X,1st January 2017,Yes,"4Hz-40,000Hz",275,,46,103,1.5,40,,,,,,,,,,,,,Dynamic,,,,,,,,,4,,
https://gadgets.ndtv.com/logitech-ue-6000-wired-headphones-price-in-india-86609,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/logitech-ue-6000-wired-headphone-832X558-1598517076.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Logitech,Logitech UE 6000 Wired Headphone (Black & White),UE 6000 Wired Headphones,,"10,245",0,0,0,0,0,Black & White,No,Headphones,Wired,Over-Ear,UE 6000,22nd December 2013,Yes,"20Hz-20,000Hz",907,3.5mm,50,99,,40,,,,,,,,,,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/zebronics-zeb-be340-wireless-earphones-price-in-india-85003,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/zebronics-zeb-be340-wireless-headset-832X558-1598515315.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Zebronics,Zebronics ZEB-BE340 Wireless Bluetooth Earphone (Black),ZEB-BE340 Wireless Earphones,,749,0,0,0,0,0,Black,Yes,Earphones,Wireless,In-Ear,ZEB-BE340,13th November 2017,Yes,,,,,,,,,,,,,,,,,,,,,4.2,,,Yes,No,,Sweat Proof,,1,,{'Bluetooth range (Metres)': 10.0}
https://gadgets.ndtv.com/audio-technica-ath-m50x-wired-headphones-price-in-india-85609,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/audio-technica-ath-m50x-wired-headphone-832X558-1598516268.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Audio-Technica,Audio Technica ATH-M50X Wired Headphone (White),ATH-M50X Wired Headphones,,"14,999",0,0,0,0,0,Black,No,Headphones,Wired,Over-Ear,ATH-M50X,1st January 2017,No,"15Hz-28,000Hz",,,38,99,3,,,,,,,,,,,,,,,,,,No,,,,,,,{'Gold Connector Plating': 'Yes'}
https://gadgets.ndtv.com/audio-technica-ath-m50x-wired-headphones-price-in-india-85609,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/audio-technica-ath-m50x-wired-headphone-832X558-1598516268.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Audio-Technica,Audio Technica ATH-M50X Wired Headphone (Orange),ATH-M50X Wired Headphones,,"25,771",0,0,0,0,0,Black,No,Headphones,Wired,Over-Ear,ATH-M50X,1st January 2017,No,"15Hz-28,000Hz",,,38,99,3,,,,,,,,,,,,,,,,,,No,,,,,,,{'Gold Connector Plating': 'Yes'}
https://gadgets.ndtv.com/philips-she9105bk-27-wired-earphones-price-in-india-74602,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/philips-she9105bk-27-headphone-832X558-1598364922.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Philips,Philips SHE9105BK/27 Headphone (Black),SHE9105BK/27 Wired Earphones,,"5,000",0,0,0,0,0,Black,,Earphones,Wired,In-Ear,SHE9105BK/27,31st August 2017,Yes,"7Hz-25,000Hz",13.6,,16,108,1.2,8.6,,,,,,,,,,,,,Dynamic,,,,,,,,,,,
https://gadgets.ndtv.com/panasonic-rphje355w-wired-earphones-price-in-india-74838,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/panasonic-rphje355w-headphone-832X558-1598364993.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Panasonic,Panasonic RPHJE355W Headphone,RPHJE355W Wired Earphones,,"5,943",0,0,0,0,0,White,,Earphones,Wired,In-Ear,RPHJE355W,24th May 2012,,"6Hz-24,000Hz",3,3.5mm,16,105,1.2,10.7,,,,,,,,,,,,,,,,,,,,,,,,{'Gold Connector Plating': 'Yes'}
https://gadgets.ndtv.com/panasonic-rp-hme120-wired-earphones-price-in-india-85488,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/panasonic-rp-hme120-wired-earphones-832X558-1598516161.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Panasonic,Panasonic RP-HME120 Wired Earphones (Black),RP-HME120 Wired Earphones,,700,0,0,0,0,0,White,No,Earphones,Wired,In-Ear,RP-HME120,26th April 2013,Yes,"20Hz-20,000Hz",59,3.5mm,16,96,,9,,,,,,,,,,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/zebronics-zeb-faith-wireless-headset-price-in-india-84794,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/zebronics-zeb-faith-wireless-headset-832X558-1598367814.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Zebronics,Zebronics ZEB-Faith Wireless Bluetooth Headset (Black),ZEB-Faith Wireless Headset,,999,0,0,0,0,0,Black,Yes,Headset,Wireless,Over-Ear,ZEB-Faith,20th February 2018,Yes,,25,3.5mm,,,,,,,,,,,,,,,,,,4.2,,5,Yes,,,,,,,{'Bluetooth range (Metres)': 10.0}
https://gadgets.ndtv.com/jabra-wave-wireless-headset-price-in-india-64956,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/jabra-wave-headset-832X558-1598364377.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Jabra,Jabra WAVE Bluetooth Headset (Black),WAVE Wireless Headset,,"3,999",0,0,0,0,0,Black,Yes,Headset,Wireless,In-Ear,WAVE,1st January 2017,Yes,"300Hz-3,400Hz",13,,16,2,,,,,,,,,,,,,,,,3,,8,,,,,,,,
https://gadgets.ndtv.com/panasonic-rp-htx7-wired-headphones-price-in-india-85695,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/panasonic-rp-htx7-wired-headphone-832X558-1598516373.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Panasonic,Panasonic RP-HTX7 Wired Headphone (Pink),RP-HTX7 Wired Headphones,,"2,823",0,0,0,0,0,Black & Green,No,Headphones,Wired,Over-Ear,RP-HTX7,16th January 2017,No,"7Hz-22,000Hz",,3.5mm,40,99,1.2,40,,,,,,,,,,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/panasonic-rp-htx7-wired-headphones-price-in-india-85695,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/panasonic-rp-htx7-wired-headphone-832X558-1598516373.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Panasonic,Panasonic RP-HTX7 Wired Headphone (White),RP-HTX7 Wired Headphones,,"3,408",0,0,0,0,0,Black & Green,No,Headphones,Wired,Over-Ear,RP-HTX7,16th January 2017,No,"7Hz-22,000Hz",,3.5mm,40,99,1.2,40,,,,,,,,,,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/panasonic-rp-htx7-wired-headphones-price-in-india-85695,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/panasonic-rp-htx7-wired-headphone-832X558-1598516373.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Panasonic,Panasonic RP-HTX7 Wired Headphone (Black & Green),RP-HTX7 Wired Headphones,,"8,174",0,0,0,0,0,Black & Green,No,Headphones,Wired,Over-Ear,RP-HTX7,16th January 2017,No,"7Hz-22,000Hz",,3.5mm,40,99,1.2,40,,,,,,,,,,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/panasonic-rp-htx7-wired-headphones-price-in-india-85695,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/panasonic-rp-htx7-wired-headphone-832X558-1598516373.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Panasonic,Panasonic RP-HTX7 Wired Headphone (Black),RP-HTX7 Wired Headphones,,"26,359",0,0,0,0,0,Black & Green,No,Headphones,Wired,Over-Ear,RP-HTX7,16th January 2017,No,"7Hz-22,000Hz",,3.5mm,40,99,1.2,40,,,,,,,,,,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/audio-technica-ath-m50x-wired-headphones-price-in-india-85609,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/audio-technica-ath-m50x-wired-headphone-832X558-1598516268.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Audio-Technica,Audio Technica ATH-M50X Wired Headphone (Green),ATH-M50X Wired Headphones,,"64,584",0,0,0,0,0,Black,No,Headphones,Wired,Over-Ear,ATH-M50X,1st January 2017,No,"15Hz-28,000Hz",,,38,99,3,,,,,,,,,,,,,,,,,,No,,,,,,,{'Gold Connector Plating': 'Yes'}
https://gadgets.ndtv.com/sony-mdr-xb950bt-wireless-headphones-price-in-india-64980,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/sony-mdr-xb950bt-headphone-832X558-1598364388.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Sony,,MDR-XB950BT Wireless Headphones,,,0,0,0,0,0,Black,Yes,Headphones,Wireless,Over-Ear,MDR-XB950BT,22nd September 2014,Yes,"3Hz-28,000Hz",280,3.5mm,,,1.2,40,,,,,,,,,,,,,Dynamic,,,20,,,,,,4,,
https://gadgets.ndtv.com/audio-technica-ath-ckb50-wired-earphones-price-in-india-85925,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/audio-technica-ath-ckb50-wired-earphones-832X558-1598516585.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Audio-Technica,Audio Technica ATH-CKB50 Wired Earphones (White),ATH-CKB50 Wired Earphones,,"10,477",0,0,0,0,0,Red,No,Earphones,Wired,In-Ear,ATH-CKB50,14th November 2014,No,"20Hz-15,000Hz",5,3.5mm,65,104,1.2,,,,,,,,,,,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/philips-bt110-wireless-bluetooth-speaker-12450,https://i.gadgets360cdn.com/products/audio/large/1552566951_832_philips_bt110-wireless-bluetooth-speaker.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Philips,,BT110 Wireless Bluetooth Speaker,BT110,,0,0,0,0,0,Blue,Yes,,,,,,,,,,,,,,Mobile or Tablet or Laptop,Wireless,Battery,Mono (1 Channel),Bluetooth,,,,77,98,35,4W,,,"Mobile, Computer, Tablet",,,,Lithium-ion Battery,,,,20 meter,{'Connector Type': '3.5 mm Audio Input'}
https://gadgets.ndtv.com/bose-soundlink-color-ii-wireless-bluetooth-speaker-12339,https://i.gadgets360cdn.com/products/audio/large/1552566870_832_bose_soundlink-color-ii-wireless-bluetooth-speaker.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Bose,"Bose Soundlink Color II Wireless Portable Bluetooth Speaker (Black, Mono Channel)",Soundlink Color II Wireless Bluetooth Speaker,Soundlink Color II,"32,114",0,0,0,0,0,White,Yes,,,,,,,,,,,,,,Mobile or Tablet or Laptop,Wireless,Battery,Mono (1 Channel),Bluetooth,No,,,133,127,57,,,,,,,,Lithium-ion Battery,,,,,{'Controls': 'Bass Level Control'}
https://gadgets.ndtv.com/philips-bt100p-27-wireless-bluetooth-speaker-12444,https://i.gadgets360cdn.com/products/audio/large/1552566946_832_philips_bt100p-27-wireless-bluetooth-speaker.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Philips,"Philips BT100P/27 Wireless Portable Bluetooth Speaker (Pink, Mono Channel)",BT100P/27 Wireless Bluetooth Speaker,BT100P/27 Mini,"1,789",0,0,0,0,0,Pink,Yes,,,,,,,,,,,,,,Mobile or Tablet or Laptop,Wireless,Battery,Mono (1 Channel),Bluetooth,,,,64,64,122,,,,,,,,,,,,,"{'Connector Type': 'Wireless', 'Remote Control Support': 'No', 'Technology Used': 'Bluetooth Technology'}"
https://gadgets.ndtv.com/audio-technica-ath-es88-wired-headphones-price-in-india-86614,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/audio-technica-ath-es88-wired-headphone-832X558-1598517081.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Audio-Technica,Audio Technica ATH-ES88 Wired Headphone (Grey),ATH-ES88 Wired Headphones,,"33,690",0,0,0,0,0,Grey,No,Headphones,Wired,Over-Ear,ATH-ES88,5th November 2013,No,"9Hz-6,000Hz",130,3.5mm,34,103,1.2,,,,,,,,,,,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/philips-she8100bl-27-wired-earphones-price-in-india-72968,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/philips-she8100bl-27-headphone-832X558-1598364797.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Philips,Philips SHE8100BL/27 Headphone (Blue),SHE8100BL/27 Wired Earphones,,"3,202",0,0,0,0,0,Blue,,Earphones,Wired,In-Ear,SHE8100BL/27,6th December 2016,,"7Hz-24,000Hz",12,3.5mm,16,107,1.2,8.6,,,,,,,,,,,,,Dynamic,,,,,,,,,,,
https://gadgets.ndtv.com/audio-technica-ath-ck313m-wired-earphones-price-in-india-85854,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/audio-technica-ath-ck313m-wired-earphones-832X558-1598516532.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Audio-Technica,Audio Technica ATH-CK313M Wired Earphones (Brown),ATH-CK313M Wired Earphones,,"5,353",0,0,0,0,0,Blue,No,Earphones,Wired,In-Ear,ATH-CK313M,21st June 2013,No,"20Hz-23,000Hz",50,3.5mm,16,100,1.2,,,,,,,,,,,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/audio-technica-ath-ck313m-wired-earphones-price-in-india-85854,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/audio-technica-ath-ck313m-wired-earphones-832X558-1598516532.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Audio-Technica,Audio Technica ATH-CK313M Wired Earphones (Blue),ATH-CK313M Wired Earphones,,"2,649",0,0,0,0,0,Blue,No,Earphones,Wired,In-Ear,ATH-CK313M,21st June 2013,No,"20Hz-23,000Hz",50,3.5mm,16,100,1.2,,,,,,,,,,,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/jbl-endurance-run-bt-wireless-earphones-price-in-india-90718,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/jbl-endurance-run-bt-wireless-earphones-832X558-1598517565.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,JBL,JBL Endurance Run BT Wireless Bluetooth Earphones (Red),Endurance Run BT Wireless Earphones,,"1,999",0,0,0,0,0,Red,Yes,Earphones,Wireless,In-Ear,Endurance Run BT,21st April 2019,Yes,,56,,16,,,,,,,,,,,,,,,,,4.1,,6,Yes,,,Yes,,,,
https://gadgets.ndtv.com/jbl-endurance-run-bt-wireless-earphones-price-in-india-90718,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/jbl-endurance-run-bt-wireless-earphones-832X558-1598517565.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,JBL,JBL Endurance Run BT Wireless Bluetooth Earphones (Green),Endurance Run BT Wireless Earphones,,"2,299",0,0,0,0,0,Red,Yes,Earphones,Wireless,In-Ear,Endurance Run BT,21st April 2019,Yes,,56,,16,,,,,,,,,,,,,,,,,4.1,,6,Yes,,,Yes,,,,
https://gadgets.ndtv.com/jbl-endurance-run-bt-wireless-earphones-price-in-india-90718,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/jbl-endurance-run-bt-wireless-earphones-832X558-1598517565.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,JBL,JBL Endurance Run BT Wireless Bluetooth Earphones (Black),Endurance Run BT Wireless Earphones,,"2,299",0,0,0,0,0,Red,Yes,Earphones,Wireless,In-Ear,Endurance Run BT,21st April 2019,Yes,,56,,16,,,,,,,,,,,,,,,,,4.1,,6,Yes,,,Yes,,,,
https://gadgets.ndtv.com/jbl-endurance-run-bt-wireless-earphones-price-in-india-90718,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/jbl-endurance-run-bt-wireless-earphones-832X558-1598517565.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,JBL,JBL Endurance Run BT Wireless Bluetooth Earphones (Yellow),Endurance Run BT Wireless Earphones,,"2,299",0,0,0,0,0,Red,Yes,Earphones,Wireless,In-Ear,Endurance Run BT,21st April 2019,Yes,,56,,16,,,,,,,,,,,,,,,,,4.1,,6,Yes,,,Yes,,,,
https://gadgets.ndtv.com/audio-technica-ath-ck313m-wired-earphones-price-in-india-85854,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/audio-technica-ath-ck313m-wired-earphones-832X558-1598516532.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Audio-Technica,Audio Technica ATH-CK313M Wired Earphones (Black),ATH-CK313M Wired Earphones,,"1,599",0,0,0,0,0,Blue,No,Earphones,Wired,In-Ear,ATH-CK313M,21st June 2013,No,"20Hz-23,000Hz",50,3.5mm,16,100,1.2,,,,,,,,,,,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/audio-technica-ath-ck323i-wired-earphones-price-in-india-85775,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/audio-technica-ath-ck323i-wired-earphones-832X558-1598516457.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Audio-Technica,Audio Technica ATH-CK323I Wired Earphones (Black),ATH-CK323I Wired Earphones,,"27,194",0,0,0,0,0,White,No,Earphones,Wired,In-Ear,ATH-CK323I,13th April 2017,Yes,"20Hz-23,000Hz",5,3.5mm,16,100,1.2,,,,,,,,,,,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/philips-she3590bk-98-wired-earphones-price-in-india-73164,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/philips-she3590bk-98-headphone-832X558-1598364861.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Philips,Philips SHE3590BK/98 Headphone (Black),SHE3590BK/98 Wired Earphones,,495,0,0,0,0,0,Black,No,Earphones,Wired,In-Ear,SHE3590BK/98,5th August 2014,,"20Hz-20,000Hz",123,3.5mm,16,103,1.2,,,,,,,,,,,,,,Planar Magnetic,,,,,,,,,,,
https://gadgets.ndtv.com/panasonic-rp-tcm120e-wired-earphones-price-in-india-85946,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/panasonic-rp-tcm120e-wired-earphones-832X558-1598516607.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Panasonic,Panasonic RP-TCM120E Wired Earphones (Black),RP-TCM120E Wired Earphones,,"4,519",0,0,0,0,0,Black,No,Earphones,Wired,In-Ear,RP-TCM120E,10th April 2012,Yes,"20Hz-20,000Hz",,3.5mm,16,96,1.1,9,,,,,,,,,,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/audio-technica-ath-ck323i-wired-earphones-price-in-india-85775,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/audio-technica-ath-ck323i-wired-earphones-832X558-1598516457.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Audio-Technica,Audio Technica ATH-CK323I Wired Earphones (White),ATH-CK323I Wired Earphones,,"15,033",0,0,0,0,0,White,No,Earphones,Wired,In-Ear,ATH-CK323I,13th April 2017,Yes,"20Hz-23,000Hz",5,3.5mm,16,100,1.2,,,,,,,,,,,,,,,,,,,,,,,,,
